STATION CODE,LOCATIONS,STATE,LATITUDE,LONGITUDE,YEAR,mean_temp,Qi_temp,WiQi_temp,mean_ph,Qi_ph,WiQi_ph,mean_conductivity,Qi_conductivity,WiQi_conductivity,mean_bod,Qi_bod,WiQi_bod,mean_nitratenitrite,Qi_nitratenitrite,WiQi_nitratenitrite,mean_fecalcoliform,Qi_fecalcoliform,WiQi_fecalcoliform,WQI
1538,"*SILCHAR, ASSAM",ASSAM,24.833271,92.778905,2007,27,108,10.8,6.4,-40,-4.4,361,144.4,0.5776,1.1,18.33333333,0.4,0.4,0.2,0.02,1500,7500,1200,1207.3976
1539,"*BARPETA, ASSAM",ASSAM,26.321599,90.982067,2007,29,116,11.6,7.7,46.66666667,5.133333333,490,196,0.784,3.6,60,0.1,0.1,0.05,0.005,1110,5550,888,905.6223333
1540,"*BONAIGAON, ASSAM",ASSAM,26.500999,90.535236,2007,27,108,10.8,6.8,-13.33333333,-1.466666667,893,357.2,1.4288,0.6,10,0.4,0.4,0.2,0.02,2605,13025,2084,2095.182133
1541,"*GUWAHATI, ASSAM",ASSAM,26.144517,91.736237,2007,26,104,10.4,7.3,20,2.2,288,115.2,0.4608,1.78,29.66666667,0.39,0.39,0.195,0.0195,1230,6150,984,997.4703
1542,"*GUWAHATI, ASSAM",ASSAM,26.154517,91.746237,2007,27,108,10.8,6.3,-46.66666667,-5.133333333,243,97.2,0.3888,6.5,108.3333333,1.3,1.3,0.65,0.065,1230,6150,984,991.4204667
2054,"RAMHLUM (NORTHERN PART), MIZORAM",MIZORAM,23.747536,92.726354,2007,22,88,8.8,6.4,-40,-4.4,415,166,0.664,0.7,11.66666667,0.2,,0,0,,0,0,5.264
2055,"MISSION VENGTHLANG (SOUTHERN PART), MIZORAM",MIZORAM,23.708669,92.719416,2007,21,84,8.4,7.1,6.666666667,0.733333333,594,237.6,0.9504,0.9,15,0.1,,0,0,,0,0,10.18373333
1405,"WELL AT UDAIPUR (TUBEWELL), TRIPURA",TRIPURA,23.536023,91.486986,2007,26,104,10.4,7.3,20,2.2,490,196,0.784,,0,1.13,1.03,0.515,0.0515,,0,0,14.5655
1406,"WELL AROUND UDAIPUR (TUBEWELL), TRIPURA",TRIPURA,23.526023,91.496986,2007,26,104,10.4,7.6,40,4.4,308,123.2,0.4928,,0,0.72,0.62,0.31,0.031,,0,0,16.0438
1730,"KUNJBAN, AGARTALA, TRIPURA",TRIPURA,23.863508,91.290307,2007,27,108,10.8,5.6,-93.33333333,-10.26666667,130,52,0.208,,0,0.05,0.05,0.025,0.0025,,0,0,0.793833333
1731,"LANKAMURA, TRIPURA",TRIPURA,23.859412,91.24579,2007,28,112,11.2,6.5,-33.33333333,-3.666666667,48,19.2,0.0768,,0,0.15,0.05,0.025,0.0025,,0,0,7.762633333
1732,"A.D.NAGAR, AGARTALA, TRIPURA",TRIPURA,23.80041,91.272442,2007,26,104,10.4,5.9,-73.33333333,-8.066666667,62,24.8,0.0992,,0,0.05,0.05,0.025,0.0025,,0,0,2.485033333
1733,"SHIBNAGAR, AGARTALA, TRIPURA",TRIPURA,23.828569,91.289705,2007,26,104,10.4,6.6,-26.66666667,-2.933333333,110,44,0.176,,0,0.05,0.05,0.025,0.0025,,0,0,7.695166667
1734,"GANDHIGRAM, AGARTALA, TRIPURA",TRIPURA,23.891869,91.277067,2007,27,108,10.8,7.2,13.33333333,1.466666667,85,34,0.136,,0,0.05,0.05,0.025,0.0025,,0,0,12.45516667
1620,"AT RAIPUR REGION, CHHATISSGARH",CHHATTISGARH,21.251384,81.629641,2007,28,112,11.2,7.5,33.33333333,3.666666667,610,244,0.976,0.7,11.66666667,2.74,2.74,1.37,0.137,,0,0,18.71966667
1621,"AT RAIPUR REGION,CHHATISSGARH",CHHATTISGARH,21.261384,81.639641,2007,29,116,11.6,7.6,40,4.4,760,304,1.216,1.2,20,5.23,4.53,2.265,0.2265,,0,0,22.6725
1622,"AT BILASPUR REGION, CHHATISSGARH",CHHATTISGARH,22.079625,82.139141,2007,29,116,11.6,7.5,33.33333333,3.666666667,1304,521.6,2.0864,0.4,6.666666667,2.69,2.64,1.32,0.132,,0,0,20.17506667
1623,"AT BILASPUR REGION, CHHATISSGARH",CHHATTISGARH,22.089625,82.149141,2007,29,116,11.6,7.5,33.33333333,3.666666667,1075,430,1.72,0.3,5,2.14,2.09,1.045,0.1045,,0,0,19.23116667
1618,"GROUND WATER SAMPLING AT TWO POINTS IN INDUSTRIAL AREA MALANPUR, M.P",MADHYA PRADESH,26.365593,78.271812,2007,26,104,10.4,7.3,20,2.2,1285,514,2.056,2.7,45,1.98,1.98,0.99,0.099,,0,0,16.735
1555,"AT KALA AMB, H.P",HIMACHAL PRADESH,30.499231,77.207026,2007,24,96,9.6,8.3,86.66666667,9.533333333,893,357.2,1.4288,,0,0,,0,0,,0,0,20.56213333
1556,"AT PAONTA SAHIB, H.P",HIMACHAL PRADESH,30.445283,77.602057,2007,24,96,9.6,7.2,13.33333333,1.466666667,750,300,1.2,,0,0.55,0.55,0.275,0.0275,,0,0,12.84416667
1557,"AT PARWANOO, H.P",HIMACHAL PRADESH,30.837164,76.961426,2007,25,100,10,7.3,20,2.2,674,269.6,1.0784,,0,0.2,0.2,0.1,0.01,,0,0,13.4884
1558,"AT BADDI,  H.P",HIMACHAL PRADESH,30.957826,76.791356,2007,28,112,11.2,7.5,33.33333333,3.666666667,456,182.4,0.7296,,0,0.7,0.7,0.35,0.035,,0,0,16.33126667
1559,"AT BAROTIWALA, H.P",HIMACHAL PRADESH,30.922552,76.831733,2007,27,108,10.8,7.1,6.666666667,0.733333333,465,186,0.744,,0,0.7,0.7,0.35,0.035,,0,0,13.01233333
1560,"AT NALAGARH, H.P",HIMACHAL PRADESH,31.044559,76.70479,2007,30,120,12,7.3,20,2.2,1336,534.4,2.1376,,0,1.2,1.2,0.6,0.06,,0,0,17.5976
1561,"AT DAMTAL, H.P",HIMACHAL PRADESH,32.225753,75.660084,2007,22,88,8.8,7.6,40,4.4,598,239.2,0.9568,0.1,1.666666667,2.7,2.7,1.35,0.135,2,10,1.6,18.5918
1562,"AT UNA, H.P",HIMACHAL PRADESH,31.468445,76.270775,2007,27,108,10.8,7.7,46.66666667,5.133333333,891,356.4,1.4256,,0,0.7,0.7,0.35,0.035,,0,0,18.09393333
1872,SHIMLA D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,31.104814,77.173403,2007,15,60,6,8.8,120,13.2,578,231.2,0.9248,10,166.6666667,0.7,0.7,0.35,0.035,80,400,64,84.8598
1873,DHARAMSHALA KANGRA D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,32.219042,76.323404,2007,17,68,6.8,7.1,6.666666667,0.733333333,332,132.8,0.5312,0.2,3.333333333,1.9,1.9,0.95,0.095,2,10,1.6,11.65953333
1875,MANDI-D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,31.589201,76.91821,2007,18,72,7.2,7.8,53.33333333,5.866666667,304,121.6,0.4864,,0,0.4,0.4,0.2,0.02,,0,0,13.97306667
1877,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,30.993408,76.774382,2007,28,112,11.2,7.6,40,4.4,970,388,1.552,,0,1.1,1.1,0.55,0.055,,0,0,18.307
1878,BAROTIWALA INDUSTRIAL AREA,HIMACHAL PRADESH,30.912573,76.851524,2007,27,108,10.8,7.4,26.66666667,2.933333333,551,220.4,0.8816,,0,1.2,1.2,0.6,0.06,,0,0,15.87493333
1879,NALAGARH INDUSTRIAL AREA,HIMACHAL PRADESH,30.993408,76.774382,2007,31,124,12.4,7.3,20,2.2,1396,558.4,2.2336,,0,1.3,1.3,0.65,0.065,,0,0,18.1986
1880,KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,30.517055,77.228802,2007,24,96,9.6,7.8,53.33333333,5.866666667,710,284,1.136,,0,0.1,0.1,0.05,0.005,,0,0,16.70766667
1881,PAONTA SAHIB INDUSTRIAL AREA,HIMACHAL PRADESH,30.434722,77.602773,2007,27,108,10.8,7.6,40,4.4,555,222,0.888,,0,0.6,0.6,0.3,0.03,,0,0,16.718
1882,MEHATPUR INDUSTRIAL AREA,HIMACHAL PRADESH,31.409374,76.344915,2007,27,108,10.8,7.9,60,6.6,578,231.2,0.9248,,0,0.8,0.8,0.4,0.04,,0,0,19.1648
1883,UNA INDUSTRIAL AREA,HIMACHAL PRADESH,31.458445,76.280775,2007,27,108,10.8,7.7,46.66666667,5.133333333,492,196.8,0.7872,,0,0.4,0.4,0.2,0.02,,0,0,17.14053333
1898,"PETROL PUMP OPP. HERO CYCLE, LUDHIANA",PUNJAB,30.880798,75.896242,2007,20,80,8,7.2,13.33333333,1.466666667,1318,527.2,2.1088,,0,0.25,0.15,0.075,0.0075,,0,0,11.83296667
1900,"GURCHAARAN SINGH HAIBOWAL DAIRY COMPLEX, LUDHIANA",PUNJAB,30.916416,75.852805,2007,20,80,8,7.1,6.666666667,0.733333333,567,226.8,0.9072,,0,1.1,1.1,0.55,0.055,,0,0,10.79553333
1901,"DUSSHERA GROUND INDUSTRIAL ESTATE, LUDHIANA",PUNJAB,30.921085,75.835868,2007,21,84,8.4,7.4,26.66666667,2.933333333,499,199.6,0.7984,,0,2.1,2.1,1.05,0.105,,0,0,14.33673333
1902,"SHUKLA TEA STAL POINT, LUDHIANA",PUNJAB,30.900965,75.857276,2007,19,76,7.6,7.3,20,2.2,1479,591.6,2.3664,,0,2.4,2.4,1.2,0.12,,0,0,14.6864
1903,"PUNJAB AGRICULTUREAL UNIVERSITY, LUDHIANA",PUNJAB,30.901915,75.807775,2007,20,80,8,7.2,13.33333333,1.466666667,470,188,0.752,,0,2.6,2.6,1.3,0.13,,0,0,12.94866667
19,"WELL AT ELOOR, KERALA",KERALA,10.06975,76.302937,2007,25,100,10,5.8,-80,-8.8,181,72.4,0.2896,0.8,13.33333333,4.37,4.28,2.14,0.214,30,150,24,30.0736
22,"WELL AT CHUNGAPALLY, KERALA",KERALA,10.890341,76.073885,2007,28,112,11.2,6,-66.66666667,-7.333333333,106,42.4,0.1696,0.8,13.33333333,0.95,0.85,0.425,0.0425,30,150,24,29.02876667
35,"WELL AT PUNALUR, KERALA",KERALA,9.009768,76.929735,2007,28,112,11.2,6.8,-13.33333333,-1.466666667,350,140,0.56,1.1,18.33333333,6.2,6.1,3.05,0.305,55,275,44,60.79833333
1581,"PAPPANAMKODE,THIRUVANANTHAPURAM, KERALA",KERALA,8.470141,76.978708,2007,29,116,11.6,5.5,-100,-11,234,93.6,0.3744,1.7,28.33333333,0.55,0.45,0.225,0.0225,45,225,36,37.5469
1582,"NEDUMANGAD,THIRUVANANTHAPURAM, KERALA",KERALA,8.608023,77.004626,2007,28,112,11.2,6.1,-60,-6.6,470,188,0.752,2.4,40,0.95,0.85,0.425,0.0425,40,200,32,38.3445
1583,"KUNDARA,KOLLAM DISTT. , KERALA",KERALA,8.960184,76.678809,2007,28,112,11.2,4.4,-173.3333333,-19.06666667,184,73.6,0.2944,1,16.66666667,5.05,4.95,2.475,0.2475,680,3400,544,541.7252333
1584,"CHERTHALA,ALLEPPY, KERALA",KERALA,9.683637,76.336538,2007,27,108,10.8,6.4,-40,-4.4,170,68,0.272,1,16.66666667,0.35,0.25,0.125,0.0125,215,1075,172,179.0345
1585,"VYTTILA,ERNAKULAM DISTT. , KERALA",KERALA,9.966654,76.316813,2007,27,108,10.8,7.2,13.33333333,1.466666667,413,165.2,0.6608,1,16.66666667,1.2,1.05,0.525,0.0525,60,300,48,62.17996667
1586,"EDAYAR  ERNAKULAM DISTT., KERALA",KERALA,9.872489,76.551713,2007,28,112,11.2,6.2,-53.33333333,-5.866666667,171,68.4,0.2736,0.5,8.333333333,3.65,3.55,1.775,0.1775,15,75,12,21.43443333
1587,"KALAMASSERY ERNAKULAM DISTT. , KERALA",KERALA,10.057906,76.346362,2007,27,108,10.8,4.8,-146.6666667,-16.13333333,158,63.2,0.2528,0.5,8.333333333,8.3,8.2,4.1,0.41,30,150,24,27.62946667
1588,"PUNKUNNAM TRISSUR DISTT. , KERALA",KERALA,10.536403,76.198659,2007,28,112,11.2,5.7,-86.66666667,-9.533333333,186,74.4,0.2976,1.4,23.33333333,3.98,3.9,1.95,0.195,7,35,5.6,11.73926667
1589,"MALAPURAM , KERALA",KERALA,11.073182,76.074,2007,27,108,10.8,5.9,-73.33333333,-8.066666667,370,148,0.592,0.9,15,3.88,3.8,1.9,0.19,100,500,80,87.39533333
1590,"MAVOOR, KOZHIKKODE DISTT. , KERALA",KERALA,11.267459,75.942523,2007,28,112,11.2,5.9,-73.33333333,-8.066666667,134,53.6,0.2144,0.7,11.66666667,2.6,2.5,1.25,0.125,85,425,68,74.07273333
1591,"KANNUR (MUNICIPALITY) KANNUR DISTTM , KERALA",KERALA,11.874477,75.370366,2007,28,112,11.2,4.9,-140,-15.4,107,42.8,0.1712,1.3,21.66666667,3.6,3.5,1.75,0.175,40,200,32,31.7462
1592,"PAYYANNUR, KANNUR DISTT. , KERALA",KERALA,12.105069,75.205834,2007,28,112,11.2,6.1,-60,-6.6,186,74.4,0.2976,0.4,6.666666667,2.95,2.85,1.425,0.1425,10,50,8,15.9901
1397,"WELL AT MUTHIALPET AREA(I), PONDICHERRY",PONDICHERRY,11.93333333,79.83333333,2007,29,116,11.6,7.9,60,6.6,1565,626,2.504,,0,0.1,0.1,0.05,0.005,,0,0,20.809
1398,"WELL AT THENGAITHITTU AREA,(II) PONDICHERRY",PONDICHERRY,11.9,79.81666667,2007,30,120,12,7,0,0,1423,569.2,2.2768,0.5,8.333333333,0.1,0.1,0.05,0.005,,0,0,14.3818
1453,"WELL AT MUTHARAPLATYAM (PWD), PONDICHERRY",PONDICHERRY,11.93333333,79.76666667,2007,29,116,11.6,7.2,13.33333333,1.466666667,724,289.6,1.1584,1,16.66666667,0.25,0.15,0.075,0.0075,,0,0,14.48256667
1454,"WELL AT KALAPET,PONDI. UNIVER. ADMN. BLOCK,PONDICHERRY",PONDICHERRY,12.16666667,79.85,2007,26,104,10.4,6.3,-46.66666667,-5.133333333,169,67.6,0.2704,0.7,11.66666667,0.3,0.2,0.1,0.01,,0,0,5.847066667
1687,"NEHRU STATUE, PONDICHERRY",PONDICHERRY,12.01666667,79.85,2007,30,120,12,7.2,13.33333333,1.466666667,3365,1346,5.384,4,66.66666667,0.09,0.09,0.045,0.0045,,0,0,18.94516667
1688,"KATTERIKUPPAM, PODICHERRY",PONDICHERRY,12,79.7,2007,29,116,11.6,8.1,73.33333333,8.066666667,846,338.4,1.3536,,0,0.09,0.09,0.045,0.0045,,0,0,21.11476667
1689,"CHUNMBAR RIVER, PONDICHERRY",PONDICHERRY,11.86666667,79.78333333,2007,32,128,12.8,8.1,73.33333333,8.066666667,18672,7468.8,29.8752,5.7,95,0.1,0.1,0.05,0.005,,0,0,50.84686667
2009,"KURUMBAPET,  PONDICHERRY",PONDICHERRY,11.91666667,79.75,2007,30,120,12,6.9,-6.666666667,-0.733333333,514,205.6,0.8224,,0,0.1,0.1,0.05,0.005,,0,0,12.19406667
2010,"METTUPALAYAM,  PONDICHERRY",PONDICHERRY,11.93333333,79.78333333,2007,30,120,12,7,0,0,698,279.2,1.1168,,0,1.45,1.45,0.725,0.0725,,0,0,14.6393
2011,"URUVAIYAR,  PONDICHERRY",PONDICHERRY,11.88333333,79.75,2007,31,124,12.4,7.7,46.66666667,5.133333333,1552,620.8,2.4832,,0,2.05,1.05,0.525,0.0525,,0,0,22.11903333
2012,"KARUVADIKUPPAM,  PONDICHERRY",PONDICHERRY,11.96666667,79.8,2007,30,120,12,7.1,6.666666667,0.733333333,519,207.6,0.8304,,0,2.05,1.05,0.525,0.0525,,0,0,15.66623333
2013,"T.R.PATTINAM, KARAIKAL,  PONDICHERRY",PONDICHERRY,10.96805556,80.07166667,2007,28,112,11.2,8.3,86.66666667,9.533333333,2298,919.2,3.6768,1.5,25,4,2.9,1.45,0.145,,0,0,28.55513333
2014,"VADAMATTAM, KARAIKAL,  PONDICHERRY",PONDICHERRY,12.14805556,80.03083333,2007,28,112,11.2,7.8,53.33333333,5.866666667,2732,1092.8,4.3712,,0,4,2.7,1.35,0.135,,0,0,25.57286667
1440,"WELL AT SOMNATH INDUSTRIAL ESTATE, DAMAN",DAMAN & DIU,20.412457,72.877741,2007,,0,0,7.2,13.33333333,1.466666667,1398,559.2,2.2368,,0,19.4,19.4,9.7,0.97,,0,0,24.07346667
1985,MIRA-BHAYANDER,MAHARASHTRA,19.26666667,72.86666667,2007,26,104,10.4,7.6,40,4.4,5075,2030,8.12,7,116.6666667,2.15,2.15,1.075,0.1075,298,1490,238.4,263.5775
1986,DAHANU,MAHARASHTRA,19.68333333,72.76666667,2007,29,116,11.6,7.3,20,2.2,1764,705.6,2.8224,4.7,78.33333333,1.6,1.6,0.8,0.08,23,115,18.4,36.7024
1987,VASAI,MAHARASHTRA,19.41666667,72.85,2007,26,104,10.4,7.5,33.33333333,3.666666667,1108,443.2,1.7728,6,100,0.9,0.9,0.45,0.045,188,940,150.4,167.1844667
1988,PALGHAR,MAHARASHTRA,19.68333333,72.76666667,2007,28,112,11.2,7.4,26.66666667,2.933333333,1526,610.4,2.4416,5.2,86.66666667,2.3,2.3,1.15,0.115,11,55,8.8,27.78993333
1989,"MSW SITE, TALOJA, RAIGAD",MAHARASHTRA,19.1,72.11666667,2007,23,92,9.2,7.7,46.66666667,5.133333333,185,74,0.296,5,83.33333333,0.4,0.4,0.2,0.02,0,0,0,15.04933333
1993,"PHANDARPUR, GANGAPUR, AURANGABAD",MAHARASHTRA,19.83333333,72.25,2007,30,120,12,7.7,46.66666667,5.133333333,1845,738,2.952,4.7,78.33333333,6.2,6.2,3.1,0.31,8,40,6.4,32.99533333
1994,"TPS-DURGAPUR, CHANDRAPUR",MAHARASHTRA,20,79.3,2007,22,88,8.8,7.5,33.33333333,3.666666667,582,232.8,0.9312,5.2,86.66666667,1.7,1.7,0.85,0.085,7,35,5.6,20.78286667
1999,SANGERA GONDIA,MAHARASHTRA,21.58333333,80.25,2007,30,120,12,7.7,46.66666667,5.133333333,829,331.6,1.3264,5.5,91.66666667,4.7,4.7,2.35,0.235,17,85,13.6,36.99473333
2001,"SUKALI, AMRAVATI",MAHARASHTRA,21.3,77.51666667,2007,27,108,10.8,7.9,60,6.6,894,357.6,1.4304,5.9,98.33333333,6.9,6.9,3.45,0.345,2,10,1.6,27.6754
2002,"AKOT, AKOLA",MAHARASHTRA,21.1,77.05,2007,30,120,12,8.4,93.33333333,10.26666667,616,246.4,0.9856,5.1,85,3.45,3.45,1.725,0.1725,59,295,47.2,74.07476667
2003,"SAWARGAON, YAVATMAL",MAHARASHTRA,20.93333333,77.71666667,2007,24,96,9.6,7.8,53.33333333,5.866666667,856,342.4,1.3696,4.9,81.66666667,1.35,1.35,0.675,0.0675,4,20,3.2,21.45376667
2007,"SAVALI, SANGLI",MAHARASHTRA,16.86666667,74.65,2007,27,108,10.8,6.6,-26.66666667,-2.933333333,3457,1382.8,5.5312,1.8,30,3.45,3.45,1.725,0.1725,2,10,1.6,18.62036667
2008,"RASULWADI-SAMBARWADI, SANGLI",MAHARASHTRA,16.93333333,74.06666667,2007,26,104,10.4,6.8,-13.33333333,-1.466666667,3787,1514.8,6.0592,2.6,43.33333333,3.65,3.65,1.825,0.1825,17,85,13.6,32.42503333
1415,"WELL OF LOOMJI, CHAUDHARY, NEAR NAYAGAON, PALI, (U/S 1  KM. FROM PALI TOWN)",RAJASTHAN,25.777107,73.349961,2007,22,88,8.8,8.1,73.33333333,8.066666667,6200,2480,9.92,1.4,23.33333333,0.36,0.36,0.18,0.018,6,30,4.8,31.96466667
1416,"WELL OF BHOPAL SINGH, 24 Km. FROM PALI TOWN, RAJASTHAN",RAJASTHAN,25.771089,73.323448,2007,21,84,8.4,8.4,93.33333333,10.26666667,10750,4300,17.2,3.6,60,0.36,0.36,0.18,0.018,5,25,4,40.24466667
1706,"RIICO PUMP HOUSE NEAR MONTO MOTORS, MIA, ALWAR",RAJASTHAN,27.513952,76.685767,2007,29,116,11.6,7.4,26.66666667,2.933333333,1160,464,1.856,0.9,15,0.27,0.27,0.135,0.0135,4,20,3.2,19.87283333
1708,"WELL KOTHI IN VILLAGE BAGAR RAJPUT, ALWAR, RAJASTHAN",RAJASTHAN,27.518381,76.785587,2007,25,100,10,7.4,26.66666667,2.933333333,4700,1880,7.52,0.8,13.33333333,0.4,0.4,0.2,0.02,3,15,2.4,23.27333333
1709,"WELL AT VILLAGE SANTHLA VERY NEAR BHIWADI INDUSTRIAL AREA, RAJASTHAN",RAJASTHAN,28.207089,76.857682,2007,28,112,11.2,7.9,60,6.6,2200,880,3.52,1.2,20,0.34,0.34,0.17,0.017,4,20,3.2,24.877
1710,"WELL AT VILLAGE ALUPUR, VERY NEAR BHIWADI INDUSTRIAL AREA, BHIWADI",RAJASTHAN,28.217089,76.867682,2007,28,112,11.2,7.9,60,6.6,805,322,1.288,1.4,23.33333333,0.48,0.48,0.24,0.024,4,20,3.2,22.792
1711,"WELL AT VILLAGE HARCHANDPUR, VERY NEAR, BHIWADI TO BHIWADI INDUSTRIAL AREA, BHIWADI",RAJASTHAN,28.227089,76.877682,2007,29,116,11.6,7.8,53.33333333,5.866666667,2125,850,3.4,1,16.66666667,0.31,0.31,0.155,0.0155,4,20,3.2,24.39216667
1712,"WELL AT VILLAGE BHIWADI , VERY NEARTO BHIWADI INDUSTRIAL AREA, BHIWADI, RAJASTHAN",RAJASTHAN,28.237089,76.887682,2007,28,112,11.2,8.2,80,8.8,1125,450,1.8,0.6,10,0.31,0.31,0.155,0.0155,4,20,3.2,25.3255
1713,"WELL AT VILLAGE GATTAL, NEAR, BHIWADI TO BHIWADI INDUSTRIAL AREA, BHIWADI",RAJASTHAN,28.247089,76.897682,2007,28,112,11.2,8.2,80,8.8,950,380,1.52,0.8,13.33333333,0.31,0.31,0.155,0.0155,4,20,3.2,25.0455
1715,"HAND PUMP NEAR SECONDARY SCHOOL ABOUT 300mt. FROM KANSUA NALLAH KOTA, ",RAJASTHAN,25.168212,75.892088,2007,29,116,11.6,7.9,60,6.6,2600,1040,4.16,0.4,6.666666667,0.74,0.74,0.37,0.037,4,20,3.2,26.337
1720,"CHAUDHARY KA WELL VILLAGE PANIALA, KOTAPUTALI NEAR ASSOCIATED ALCOHOL BREVERIES LTD JAIPUR",RAJASTHAN,27.704581,76.20132,2007,19,76,7.6,7.8,53.33333333,5.866666667,1000,400,1.6,1.7,28.33333333,0.16,0.16,0.08,0.008,4,20,3.2,18.43466667
1721,"PHED WELL NEAR RAILWAY LINE JHOTAWARA, JAIPUR",RAJASTHAN,26.956432,75.741253,2007,28,112,11.2,7.8,53.33333333,5.866666667,640,256,1.024,1.2,20,0.36,0.36,0.18,0.018,3,15,2.4,20.86866667
1723,HAND PUMP OF VIDHANI VILLAGE GONER ROAD JAIPUR,RAJASTHAN,26.766452,75.918663,2007,28,112,11.2,7.8,53.33333333,5.866666667,2850,1140,4.56,0.9,15,0.35,0.35,0.175,0.0175,4,20,3.2,25.19416667
1724,"WELL OF GOOJARON KI TALAI, MOHANA ROAD SANGANER JAIPUR, RAJASTHAN",RAJASTHAN,26.798026,75.770665,2007,28,112,11.2,8.2,80,8.8,1325,530,2.12,1.3,21.66666667,0.35,0.35,0.175,0.0175,4,20,3.2,25.6875
1725,"PUBLIC HAND PUMP BEFORE SANGANER PULIA, RAJASTHAN",RAJASTHAN,26.824105,75.795001,2007,26,104,10.4,7.5,33.33333333,3.666666667,1490,596,2.384,0.7,11.66666667,0.37,0.37,0.185,0.0185,3,15,2.4,19.23916667
2015,"PABUPURA ROAD NEAR CIVIL AIR PORT, JODHPUR (MANGILAL RATHOR)",RAJASTHAN,26.250152,73.046908,2007,21,84,8.4,7.7,46.66666667,5.133333333,4050,1620,6.48,2.8,46.66666667,1.2,1.2,0.6,0.06,24,120,19.2,40.47333333
2017,"VILLAGE VINAYAKIA, JODHPUR (BADRI KUMHAR)",RAJASTHAN,26.291564,73.02527,2007,21,84,8.4,7.3,20,2.2,3350,1340,5.36,1.3,21.66666667,0.31,0.31,0.155,0.0155,11,55,8.8,25.0855
2018,"VILLAGE VINAYAKIA, JODHPUR (HUKUM SINGH RATHORE)",RAJASTHAN,26.293434,73.024176,2007,21,84,8.4,7.5,33.33333333,3.666666667,8800,3520,14.08,1.7,28.33333333,10.9,10.9,5.45,0.545,9,45,7.2,44.79166667
2019,"NEAR UIT BRIDGE, UDAIPUR",RAJASTHAN,24.597597,73.687717,2007,28,112,11.2,7.8,53.33333333,5.866666667,1250,500,2,0.6,10,0.88,0.88,0.44,0.044,4,20,3.2,23.19066667
2020,"NEW FATEHPURA, 200 FT.FROM PANCHWATI NALLAH, UDAIPUR",RAJASTHAN,24.604031,73.688307,2007,27,108,10.8,7.7,46.66666667,5.133333333,1550,620,2.48,0.9,15,0.88,0.88,0.44,0.044,5,25,4,23.33733333
2021,"NEAR ARVIND GENERAL STORE, ALOO FACTORY, KACCHI BASTI, SARDARPURA, UDAIPUR",RAJASTHAN,24.597571,73.696663,2007,27,108,10.8,7.9,60,6.6,1490,596,2.384,0.8,13.33333333,0.48,0.48,0.24,0.024,4,20,3.2,23.488
2022,"NEAR RANA PRATAP NAGAR, RAILWAY STATION, UDAIPUR",RAJASTHAN,24.582679,73.728544,2007,28,112,11.2,7.7,46.66666667,5.133333333,2050,820,3.28,0.5,8.333333333,0.39,0.39,0.195,0.0195,3,15,2.4,22.42283333
2023,"HOTEL ORIENT PLACE, SUBHAS NAGAR, UDAIPUR",RAJASTHAN,24.584276,73.716549,2007,27,108,10.8,7.4,26.66666667,2.933333333,2750,1100,4.4,0.5,8.333333333,0.4,0.4,0.2,0.02,4,20,3.2,21.75333333
2024,"IN SIDE SHIV TEMPLE NEAR AIR FORCE STATION AMER ROAD, JAIPUR",RAJASTHAN,26.959817,75.84446,2007,26,104,10.4,7.1,6.666666667,0.733333333,2350,940,3.76,0.6,10,0.38,0.38,0.19,0.019,5,25,4,19.29233333
2025,"NEAR SHREE KALYANESHWAR MAHADEV TEMPLE, JAI SINGH PURA KHURD, JAIPUR.",RAJASTHAN,26.952338,75.869942,2007,25,100,10,7.5,33.33333333,3.666666667,1350,540,2.16,0.6,10,0.37,0.37,0.185,0.0185,3,15,2.4,18.61516667
2026,"NEAR FOJI NAGAR, KACCHI BASTI, AMBABARI, JAIPUR.",RAJASTHAN,26.944481,75.779299,2007,27,108,10.8,7.7,46.66666667,5.133333333,785,314,1.256,0.3,5,0.32,0.32,0.16,0.016,3,15,2.4,19.92533333
2027,"NEAR ABN CENTRAL ACADEMY, SUSILPURA, SODALA, JAIPUR.",RAJASTHAN,26.92098,75.73542,2007,26,104,10.4,8.2,80,8.8,520,208,0.832,0.7,11.66666667,0.24,0.24,0.12,0.012,3,15,2.4,22.684
2028,"NEAR SAMSHAN VISHWAKARMA NAGAR, MAHARANIFARM, JAIPUR",RAJASTHAN,26.969637,75.787793,2007,25,100,10,7.9,60,6.6,740,296,1.184,0.4,6.666666667,0.27,0.27,0.135,0.0135,3,15,2.4,20.4675
2029,"NEAR GANDHI BHWAN, AJMER",RAJASTHAN,26.458264,74.6362,2007,24,96,9.6,7.8,53.33333333,5.866666667,1010,404,1.616,0.7,11.66666667,8.14,8.04,4.02,0.402,4,20,3.2,28.82466667
2030,"OPPOSITE PRIVATE BUS STAND, AJMER",RAJASTHAN,26.468309,74.633547,2007,23,92,9.2,7.6,40,4.4,2350,940,3.76,1.5,25,1.24,1.14,0.57,0.057,3,15,2.4,21.057
